model,prompt_lang,adj_lang,intervention_lang,measure_lang,ablation_method,amplification_method,zero_ablation_mean,target_amplification_mean,original_mean,combined_mean,combined_minus_original,combined_minus_zero_ablation,combined_minus_target_amplification,combined_n,zero_ablation_n,target_amplification_n
qwen3-4b,ko,zh,ja,ja,desc,freq,-3.0612134176587302,-2.6052295918367347,-3.0299246651785716,3.545512827615889,6.57543749279446,6.606726245274619,6.150742419452624,126.0,126.0,2.0
qwen3-4b,ko,zh,ja,ja,desc,val,-3.0612134176587302,-2.1466836734693877,-3.0299246651785716,0.5034722222222222,3.533396887400794,3.5646856398809526,2.65015589569161,126.0,126.0,2.0
qwen3-4b,ko,zh,ja,ja,freq,desc,-3.3910435267857144,-3.1022799744897958,-3.0299246651785716,-3.0013175843253967,0.02860708085317487,0.38972594246031766,0.10096239016439901,126.0,126.0,1.0
qwen3-4b,ko,zh,ja,ja,freq,freq,-3.3910435267857144,-2.6052295918367347,-3.0299246651785716,-3.3910435267857144,-0.3611188616071428,0.0,-0.7858139349489797,126.0,126.0,2.0
qwen3-4b,ko,zh,ja,ja,freq,val,-3.3910435267857144,-2.1466836734693877,-3.0299246651785716,-4.504960317460317,-1.4750356522817456,-1.1139167906746028,-2.3582766439909295,126.0,126.0,2.0
qwen3-4b,ko,zh,ja,ja,val,desc,-2.0395362490699407,-3.1022799744897958,-3.0299246651785716,-1.5856371682787698,1.4442874968998018,0.4538990807911709,1.516642806211026,126.0,126.0,1.0
qwen3-4b,ko,zh,ja,ja,val,freq,-2.0395362490699407,-2.6052295918367347,-3.0299246651785716,1.7100694444444444,4.739994109623016,3.7496056935143853,4.315299036281179,126.0,126.0,2.0
qwen3-4b,ko,zh,ja,ja,val,val,-2.0395362490699407,-2.1466836734693877,-3.0299246651785716,-2.0395362490699407,0.9903884161086309,0.0,0.10714742439944702,126.0,126.0,2.0
qwen3-4b,ko,zh,ja,ko,desc,desc,3.4456018518518516,2.6009845344387754,3.4605613425925927,3.4456018518518516,-0.0149594907407411,0.0,0.8446173174130762,135.0,135.0,1.0
qwen3-4b,ko,zh,ja,ko,desc,freq,3.4456018518518516,-8.651985012755102,3.4605613425925927,-7.651292147459807,-11.1118534900524,-11.096893999311659,1.0006928652952949,135.0,135.0,2.0
qwen3-4b,ko,zh,ja,ko,desc,val,3.4456018518518516,-1.9184470663265305,3.4605613425925927,-5.675,-9.135561342592592,-9.120601851851852,-3.7565529336734693,135.0,135.0,2.0
qwen3-4b,ko,zh,ja,ko,freq,desc,3.3381944444444445,2.6009845344387754,3.4605613425925927,3.79375,0.33318865740740744,0.4555555555555557,1.1927654655612248,135.0,135.0,1.0
qwen3-4b,ko,zh,ja,ko,freq,freq,3.3381944444444445,-8.651985012755102,3.4605613425925927,3.3381944444444445,-0.12236689814814827,0.0,11.990179457199545,135.0,135.0,2.0
qwen3-4b,ko,zh,ja,ko,freq,val,3.3381944444444445,-1.9184470663265305,3.4605613425925927,-5.575,-9.035561342592594,-8.913194444444445,-3.6565529336734697,135.0,135.0,2.0
qwen3-4b,ko,zh,ja,ko,val,desc,6.724808304398148,2.6009845344387754,3.4605613425925927,6.4021484375,2.9415870949074074,-0.32265986689814774,3.8011639030612248,135.0,135.0,1.0
qwen3-4b,ko,zh,ja,ko,val,freq,6.724808304398148,-8.651985012755102,3.4605613425925927,-6.417310474537037,-9.87787181712963,-13.142118778935185,2.234674538218065,135.0,135.0,2.0
qwen3-4b,ko,zh,ja,ko,val,val,6.724808304398148,-1.9184470663265305,3.4605613425925927,6.724808304398148,3.264246961805555,0.0,8.643255370724678,135.0,135.0,2.0
qwen3-4b,ko,zh,ja,zh,desc,desc,-0.7121642561983471,0.0,-0.7126807851239669,-0.7121642561983471,0.0005165289256198191,0.0,-0.7121642561983471,121.0,121.0,1.0
qwen3-4b,ko,zh,ja,zh,desc,freq,-0.7121642561983471,0.0,-0.7126807851239669,-0.4091423602143595,0.3035384249096074,0.3030218959839876,-0.4091423602143595,121.0,121.0,2.0
qwen3-4b,ko,zh,ja,zh,desc,val,-0.7121642561983471,0.0,-0.7126807851239669,-0.40702479338842973,0.3056559917355372,0.3051394628099174,-0.40702479338842973,121.0,121.0,2.0
qwen3-4b,ko,zh,ja,zh,freq,desc,-0.6951188016528925,0.0,-0.7126807851239669,-0.7335356404958677,-0.020854855371900793,-0.0384168388429752,-0.7335356404958677,121.0,121.0,1.0
qwen3-4b,ko,zh,ja,zh,freq,freq,-0.6951188016528925,0.0,-0.7126807851239669,-0.6951188016528925,0.017561983471074405,0.0,-0.6951188016528925,121.0,121.0,2.0
qwen3-4b,ko,zh,ja,zh,freq,val,-0.6951188016528925,0.0,-0.7126807851239669,-0.44963842975206614,0.2630423553719008,0.2454803719008264,-0.44963842975206614,121.0,121.0,2.0
qwen3-4b,ko,zh,ja,zh,val,desc,-0.6802867542613636,0.0,-0.7126807851239669,-0.7005746384297521,0.012106146694214837,-0.020287884168388448,-0.7005746384297521,121.0,121.0,1.0
qwen3-4b,ko,zh,ja,zh,val,freq,-0.6802867542613636,0.0,-0.7126807851239669,-0.445183367768595,0.2674974173553719,0.23510338649276863,-0.445183367768595,121.0,121.0,2.0
qwen3-4b,ko,zh,ja,zh,val,val,-0.6802867542613636,0.0,-0.7126807851239669,-0.6802867542613636,0.032394030862603285,0.0,-0.6802867542613636,121.0,121.0,2.0
qwen3-4b,ko,zh,ko,de,desc,desc,-7.493266444052419,-7.685590471540179,-6.264900453629032,-7.493266444052419,-1.228365990423387,0.0,0.19232402748775979,124.0,124.0,1.0
qwen3-4b,ko,zh,ko,de,desc,freq,-7.493266444052419,-10.037012216996175,-6.264900453629032,-7.295414094002016,-1.030513640372984,0.19785235005040303,2.7415981229941586,124.0,124.0,2.0
qwen3-4b,ko,zh,ko,de,desc,val,-7.493266444052419,-7.099728954081632,-6.264900453629032,-8.022742486769154,-1.7578420331401219,-0.5294760427167349,-0.9230135326875217,124.0,124.0,2.0
qwen3-4b,ko,zh,ko,de,freq,desc,-9.054293724798388,-7.685590471540179,-6.264900453629032,-9.054293724798388,-2.789393271169356,0.0,-1.368703253258209,124.0,124.0,1.0
qwen3-4b,ko,zh,ko,de,freq,freq,-9.054293724798388,-10.037012216996175,-6.264900453629032,-9.054293724798388,-2.789393271169356,0.0,0.9827184921977867,124.0,124.0,2.0
qwen3-4b,ko,zh,ko,de,freq,val,-9.054293724798388,-7.099728954081632,-6.264900453629032,-10.66507056451613,-4.400170110887098,-1.610776839717742,-3.5653416104344977,124.0,124.0,2.0
qwen3-4b,ko,zh,ko,de,val,desc,-4.641546710844962,-7.685590471540179,-6.264900453629032,-4.262413763230847,2.002486690398185,0.3791329476141154,3.423176708309332,124.0,124.0,1.0
qwen3-4b,ko,zh,ko,de,val,freq,-4.641546710844962,-10.037012216996175,-6.264900453629032,-5.437605334866431,0.827295118762601,-0.7960586240214687,4.599406882129744,124.0,124.0,2.0
qwen3-4b,ko,zh,ko,de,val,val,-4.641546710844962,-7.099728954081632,-6.264900453629032,-4.641546710844962,1.6233537427840696,0.0,2.45818224323667,124.0,124.0,2.0
qwen3-4b,ko,zh,ko,en,desc,desc,-1.5268485915492958,-1.2263432716836735,-0.5564068001760564,-1.5268485915492958,-0.9704417913732394,0.0,-0.30050531986562223,142.0,142.0,1.0
qwen3-4b,ko,zh,ko,en,desc,freq,-1.5268485915492958,-5.5493463010204085,-0.5564068001760564,-2.4941598596707197,-1.9377530594946633,-0.967311268121424,3.0551864413496888,142.0,142.0,2.0
qwen3-4b,ko,zh,ko,en,desc,val,-1.5268485915492958,-3.472576530612245,-0.5564068001760564,-1.658450704225352,-1.1020439040492955,-0.13160211267605626,1.814125826386893,142.0,142.0,2.0
qwen3-4b,ko,zh,ko,en,freq,desc,-3.0554990096830985,-1.2263432716836735,-0.5564068001760564,-3.0554990096830985,-2.499092209507042,0.0,-1.829155737999425,142.0,142.0,1.0
qwen3-4b,ko,zh,ko,en,freq,freq,-3.0554990096830985,-5.5493463010204085,-0.5564068001760564,-3.0554990096830985,-2.499092209507042,0.0,2.49384729133731,142.0,142.0,2.0
qwen3-4b,ko,zh,ko,en,freq,val,-3.0554990096830985,-3.472576530612245,-0.5564068001760564,-3.373019366197183,-2.8166125660211265,-0.3175203565140845,0.0995571644150619,142.0,142.0,2.0
qwen3-4b,ko,zh,ko,en,val,desc,-0.3988845180457746,-1.2263432716836735,-0.5564068001760564,0.08730434363996478,0.6437111438160211,0.4861888616857394,1.3136476153236383,142.0,142.0,1.0
qwen3-4b,ko,zh,ko,en,val,freq,-0.3988845180457746,-5.5493463010204085,-0.5564068001760564,-2.0549120835854975,-1.498505283409441,-1.656027565539723,3.494434217434911,142.0,142.0,2.0
qwen3-4b,ko,zh,ko,en,val,val,-0.3988845180457746,-3.472576530612245,-0.5564068001760564,-0.3988845180457746,0.15752228213028174,0.0,3.0736920125664704,142.0,142.0,2.0
qwen3-4b,ko,zh,ko,es,desc,desc,-7.299270739658273,-6.826261559311225,-6.003597122302159,-7.299270739658273,-1.2956736173561145,0.0,-0.47300918034704864,139.0,139.0,1.0
qwen3-4b,ko,zh,ko,es,desc,freq,-7.299270739658273,-9.501253711933993,-6.003597122302159,-6.57009580324022,-0.5664986809380617,0.7291749364180529,2.9311579086937725,139.0,139.0,2.0
qwen3-4b,ko,zh,ko,es,desc,val,-7.299270739658273,-6.788105867346939,-6.003597122302159,-7.2688813792715825,-1.2652842569694238,0.03038936038669071,-0.4807755119246435,139.0,139.0,2.0
qwen3-4b,ko,zh,ko,es,freq,desc,-8.891900151753598,-6.826261559311225,-6.003597122302159,-8.891900151753598,-2.888303029451439,0.0,-2.0656385924423732,139.0,139.0,1.0
qwen3-4b,ko,zh,ko,es,freq,freq,-8.891900151753598,-9.501253711933993,-6.003597122302159,-8.891900151753598,-2.888303029451439,0.0,0.609353560180395,139.0,139.0,2.0
qwen3-4b,ko,zh,ko,es,freq,val,-8.891900151753598,-6.788105867346939,-6.003597122302159,-10.338860161870503,-4.3352630395683445,-1.4469600101169053,-3.550754294523564,139.0,139.0,2.0
qwen3-4b,ko,zh,ko,es,val,desc,-4.656762870953237,-6.826261559311225,-6.003597122302159,-4.248366541142087,1.7552305811600721,0.4083963298111506,2.577895018169138,139.0,139.0,1.0
qwen3-4b,ko,zh,ko,es,val,freq,-4.656762870953237,-9.501253711933993,-6.003597122302159,-5.472487634892087,0.5311094874100721,-0.8157247639388494,4.028766077041906,139.0,139.0,2.0
qwen3-4b,ko,zh,ko,es,val,val,-4.656762870953237,-6.788105867346939,-6.003597122302159,-4.656762870953237,1.3468342513489215,0.0,2.131342996393702,139.0,139.0,2.0
qwen3-4b,ko,zh,ko,fr,desc,desc,-6.1136944110576925,-6.039525868941326,-4.921431790865385,-6.1136944110576925,-1.1922626201923077,0.0,-0.07416854211636625,130.0,130.0,1.0
qwen3-4b,ko,zh,ko,fr,desc,freq,-6.1136944110576925,-9.159907126913266,-4.921431790865385,-5.291315518892729,-0.3698837280273439,0.8223788921649637,3.8685916080205374,130.0,130.0,2.0
qwen3-4b,ko,zh,ko,fr,desc,val,-6.1136944110576925,-5.917211415816327,-4.921431790865385,-6.649057241586538,-1.7276254507211535,-0.5353628305288458,-0.7318458257702112,130.0,130.0,2.0
qwen3-4b,ko,zh,ko,fr,freq,desc,-7.941451322115385,-6.039525868941326,-4.921431790865385,-7.941451322115385,-3.02001953125,0.0,-1.9019254531740586,130.0,130.0,1.0
qwen3-4b,ko,zh,ko,fr,freq,freq,-7.941451322115385,-9.159907126913266,-4.921431790865385,-7.941451322115385,-3.02001953125,0.0,1.2184558047978813,130.0,130.0,2.0
qwen3-4b,ko,zh,ko,fr,freq,val,-7.941451322115385,-5.917211415816327,-4.921431790865385,-9.69375,-4.772318209134615,-1.7522986778846148,-3.7765385841836725,130.0,130.0,2.0
qwen3-4b,ko,zh,ko,fr,val,desc,-3.523144120436448,-6.039525868941326,-4.921431790865385,-3.1077420748197113,1.8136897160456735,0.4154020456167369,2.931783794121615,130.0,130.0,1.0
qwen3-4b,ko,zh,ko,fr,val,freq,-3.523144120436448,-9.159907126913266,-4.921431790865385,-4.057926119290865,0.8635056715745195,-0.5347819988544171,5.101981007622401,130.0,130.0,2.0
qwen3-4b,ko,zh,ko,fr,val,val,-3.523144120436448,-5.917211415816327,-4.921431790865385,-3.523144120436448,1.3982876704289366,0.0,2.394067295379879,130.0,130.0,2.0
qwen3-4b,ko,zh,ko,ja,desc,desc,-3.1843067956349205,-3.1022799744897958,-3.0299246651785716,-3.1843067956349205,-0.15438213045634885,0.0,-0.08202682114512472,126.0,126.0,1.0
qwen3-4b,ko,zh,ko,ja,desc,freq,-3.1843067956349205,-2.6052295918367347,-3.0299246651785716,-1.7318076481894842,1.2981170169890874,1.4524991474454363,0.8734219436472506,126.0,126.0,2.0
qwen3-4b,ko,zh,ko,ja,desc,val,-3.1843067956349205,-2.1466836734693877,-3.0299246651785716,-2.7898763020833335,0.24004836309523814,0.394430493551587,-0.6431926286139458,126.0,126.0,2.0
qwen3-4b,ko,zh,ko,ja,freq,desc,-3.074280753968254,-3.1022799744897958,-3.0299246651785716,-3.074280753968254,-0.044356088789682335,0.0,0.0279992205215418,126.0,126.0,1.0
qwen3-4b,ko,zh,ko,ja,freq,freq,-3.074280753968254,-2.6052295918367347,-3.0299246651785716,-3.074280753968254,-0.044356088789682335,0.0,-0.4690511621315192,126.0,126.0,2.0
qwen3-4b,ko,zh,ko,ja,freq,val,-3.074280753968254,-2.1466836734693877,-3.0299246651785716,-3.988095238095238,-0.9581705729166665,-0.9138144841269842,-1.8414115646258504,126.0,126.0,2.0
qwen3-4b,ko,zh,ko,ja,val,desc,-2.277890159970238,-3.1022799744897958,-3.0299246651785716,-2.244053431919643,0.7858712332589288,0.033836728050595344,0.858226542570153,126.0,126.0,1.0
qwen3-4b,ko,zh,ko,ja,val,freq,-2.277890159970238,-2.6052295918367347,-3.0299246651785716,-2.067018539186508,0.9629061259920637,0.21087162078373023,0.5382110526502268,126.0,126.0,2.0
qwen3-4b,ko,zh,ko,ja,val,val,-2.277890159970238,-2.1466836734693877,-3.0299246651785716,-2.277890159970238,0.7520345052083335,0.0,-0.13120648650085043,126.0,126.0,2.0
qwen3-4b,ko,zh,ko,ko,desc,desc,0.7928240740740741,2.6009845344387754,3.4605613425925927,0.7928240740740741,-2.667737268518519,0.0,-1.8081604603647015,135.0,135.0,1.0
qwen3-4b,ko,zh,ko,ko,desc,freq,0.7928240740740741,-8.651985012755102,3.4605613425925927,4.5450231481481485,1.0844618055555557,3.7521990740740745,13.19700816090325,135.0,135.0,2.0
qwen3-4b,ko,zh,ko,ko,desc,val,0.7928240740740741,-1.9184470663265305,3.4605613425925927,-2.212962962962963,-5.6735243055555555,-3.0057870370370368,-0.2945158966364323,135.0,135.0,2.0
qwen3-4b,ko,zh,ko,ko,freq,desc,-3.6799696180555554,2.6009845344387754,3.4605613425925927,-3.6799696180555554,-7.140530960648148,0.0,-6.280954152494331,135.0,135.0,1.0
qwen3-4b,ko,zh,ko,ko,freq,freq,-3.6799696180555554,-8.651985012755102,3.4605613425925927,-3.6799696180555554,-7.140530960648148,0.0,4.972015394699547,135.0,135.0,2.0
qwen3-4b,ko,zh,ko,ko,freq,val,-3.6799696180555554,-1.9184470663265305,3.4605613425925927,-8.910069444444444,-12.370630787037037,-5.230099826388889,-6.991622378117913,135.0,135.0,2.0
qwen3-4b,ko,zh,ko,ko,val,desc,3.18666087962963,2.6009845344387754,3.4605613425925927,3.886847149884259,0.42628580729166643,0.7001862702546293,1.2858626154454837,135.0,135.0,1.0
qwen3-4b,ko,zh,ko,ko,val,freq,3.18666087962963,-8.651985012755102,3.4605613425925927,4.694603587962963,1.2340422453703699,1.5079427083333328,13.346588600718064,135.0,135.0,2.0
qwen3-4b,ko,zh,ko,ko,val,val,3.18666087962963,-1.9184470663265305,3.4605613425925927,3.18666087962963,-0.2739004629629629,0.0,5.10510794595616,135.0,135.0,2.0
qwen3-4b,ko,zh,ko,zh,desc,desc,-0.6939566115702479,0.0,-0.7126807851239669,-0.6939566115702479,0.018724173553719026,0.0,-0.6939566115702479,121.0,121.0,1.0
qwen3-4b,ko,zh,ko,zh,desc,freq,-0.6939566115702479,0.0,-0.7126807851239669,-0.6262005262138429,0.08648025891012401,0.06775608535640498,-0.6262005262138429,121.0,121.0,2.0
qwen3-4b,ko,zh,ko,zh,desc,val,-0.6939566115702479,0.0,-0.7126807851239669,-0.5965909090909091,0.11608987603305787,0.09736570247933884,-0.5965909090909091,121.0,121.0,2.0
qwen3-4b,ko,zh,ko,zh,freq,desc,-0.6557334710743802,0.0,-0.7126807851239669,-0.6557334710743802,0.05694731404958675,0.0,-0.6557334710743802,121.0,121.0,1.0
qwen3-4b,ko,zh,ko,zh,freq,freq,-0.6557334710743802,0.0,-0.7126807851239669,-0.6557334710743802,0.05694731404958675,0.0,-0.6557334710743802,121.0,121.0,2.0
qwen3-4b,ko,zh,ko,zh,freq,val,-0.6557334710743802,0.0,-0.7126807851239669,-0.6036931818181818,0.10898760330578516,0.05204028925619841,-0.6036931818181818,121.0,121.0,2.0
qwen3-4b,ko,zh,ko,zh,val,desc,-0.6850142045454546,0.0,-0.7126807851239669,-0.7273211518595041,-0.014640366735537147,-0.04230694731404949,-0.7273211518595041,121.0,121.0,1.0
qwen3-4b,ko,zh,ko,zh,val,freq,-0.6850142045454546,0.0,-0.7126807851239669,-0.561272234956095,0.1514085501678719,0.12374196958935957,-0.561272234956095,121.0,121.0,2.0
qwen3-4b,ko,zh,ko,zh,val,val,-0.6850142045454546,0.0,-0.7126807851239669,-0.6850142045454546,0.027666580578512345,0.0,-0.6850142045454546,121.0,121.0,2.0
qwen3-4b,ko,zh,zh,de,desc,desc,-6.190205235635081,-7.685590471540179,-6.264900453629032,-6.190205235635081,0.07469521799395107,0.0,1.4953852359050979,124.0,124.0,1.0
qwen3-4b,ko,zh,zh,de,desc,freq,-6.190205235635081,-10.037012216996175,-6.264900453629032,-13.191910282258064,-6.927009828629032,-7.001705046622983,-3.1548980652618894,124.0,124.0,2.0
qwen3-4b,ko,zh,zh,de,desc,val,-6.190205235635081,-7.099728954081632,-6.264900453629032,-9.87726814516129,-3.612367691532258,-3.687062909526209,-2.777539191079658,124.0,124.0,2.0
qwen3-4b,ko,zh,zh,de,freq,desc,-6.1483346262285785,-7.685590471540179,-6.264900453629032,-6.625326833417339,-0.36042637978830694,-0.47699220718876045,1.0602636381228399,124.0,124.0,1.0
qwen3-4b,ko,zh,zh,de,freq,freq,-6.1483346262285785,-10.037012216996175,-6.264900453629032,-6.1483346262285785,0.11656582740045351,0.0,3.888677590767596,124.0,124.0,2.0
qwen3-4b,ko,zh,zh,de,freq,val,-6.1483346262285785,-7.099728954081632,-6.264900453629032,-7.526461693548387,-1.261561239919355,-1.3781270673198085,-0.42673273946675483,124.0,124.0,2.0
qwen3-4b,ko,zh,zh,de,val,desc,-3.5539459720734627,-7.685590471540179,-6.264900453629032,-4.993908174576298,1.2709922790527344,-1.439962202502835,2.691682296963881,124.0,124.0,1.0
qwen3-4b,ko,zh,zh,de,val,freq,-3.5539459720734627,-10.037012216996175,-6.264900453629032,-14.14271988407258,-7.877819430443548,-10.588773911999118,-4.105707667076405,124.0,124.0,2.0
qwen3-4b,ko,zh,zh,de,val,val,-3.5539459720734627,-7.099728954081632,-6.264900453629032,-3.5539459720734627,2.7109544815555693,0.0,3.5457829820081694,124.0,124.0,2.0
qwen3-4b,ko,zh,zh,en,desc,desc,-0.485076474471831,-1.2263432716836735,-0.5564068001760564,-0.485076474471831,0.07133032570422537,0.0,0.7412667972118425,142.0,142.0,1.0
qwen3-4b,ko,zh,zh,en,desc,freq,-0.485076474471831,-5.5493463010204085,-0.5564068001760564,-8.440580985915492,-7.884174185739436,-7.955504511443661,-2.8912346848950836,142.0,142.0,2.0
qwen3-4b,ko,zh,zh,en,desc,val,-0.485076474471831,-3.472576530612245,-0.5564068001760564,-4.706866197183099,-4.150459397007043,-4.221789722711268,-1.234289666570854,142.0,142.0,2.0
qwen3-4b,ko,zh,zh,en,freq,desc,-0.4831027178697183,-1.2263432716836735,-0.5564068001760564,-0.9146333076584507,-0.3582265074823944,-0.43153058978873243,0.3117099640252228,142.0,142.0,1.0
qwen3-4b,ko,zh,zh,en,freq,freq,-0.4831027178697183,-5.5493463010204085,-0.5564068001760564,-0.4831027178697183,0.07330408230633806,0.0,5.0662435831506905,142.0,142.0,2.0
qwen3-4b,ko,zh,zh,en,freq,val,-0.4831027178697183,-3.472576530612245,-0.5564068001760564,-1.9137323943661972,-1.357325594190141,-1.430629676496479,1.5588441362460477,142.0,142.0,2.0
qwen3-4b,ko,zh,zh,en,val,desc,0.3819666043133803,-1.2263432716836735,-0.5564068001760564,-0.8683084837147887,-0.3119016835387324,-1.250275088028169,0.35803478796888477,142.0,142.0,1.0
qwen3-4b,ko,zh,zh,en,val,freq,0.3819666043133803,-5.5493463010204085,-0.5564068001760564,-8.62561894806338,-8.069212147887324,-9.00758555237676,-3.0762726470429715,142.0,142.0,2.0
qwen3-4b,ko,zh,zh,en,val,val,0.3819666043133803,-3.472576530612245,-0.5564068001760564,0.3819666043133803,0.9383734044894367,0.0,3.8545431349256254,142.0,142.0,2.0
qwen3-4b,ko,zh,zh,es,desc,desc,-5.932462623651079,-6.826261559311225,-6.003597122302159,-5.932462623651079,0.07113449865107935,0.0,0.8937989356601452,139.0,139.0,1.0
qwen3-4b,ko,zh,zh,es,desc,freq,-5.932462623651079,-9.501253711933993,-6.003597122302159,-12.778186825539569,-6.77458970323741,-6.84572420188849,-3.276933113605576,139.0,139.0,2.0
qwen3-4b,ko,zh,zh,es,desc,val,-5.932462623651079,-6.788105867346939,-6.003597122302159,-9.500224820143885,-3.496627697841726,-3.5677621964928052,-2.7121189527969456,139.0,139.0,2.0
qwen3-4b,ko,zh,zh,es,freq,desc,-5.945163205373201,-6.826261559311225,-6.003597122302159,-6.407087806317446,-0.40349068401528765,-0.46192460094424526,0.41917375299377824,139.0,139.0,1.0
qwen3-4b,ko,zh,zh,es,freq,freq,-5.945163205373201,-9.501253711933993,-6.003597122302159,-5.945163205373201,0.05843391692895761,0.0,3.5560905065607917,139.0,139.0,2.0
qwen3-4b,ko,zh,zh,es,freq,val,-5.945163205373201,-6.788105867346939,-6.003597122302159,-7.294401978417266,-1.2908048561151073,-1.349238773044065,-0.506296111070327,139.0,139.0,2.0
qwen3-4b,ko,zh,zh,es,val,desc,-3.564463224342401,-6.826261559311225,-6.003597122302159,-4.9359051821043165,1.0676919401978422,-1.3714419577619155,1.890356377206908,139.0,139.0,1.0
qwen3-4b,ko,zh,zh,es,val,freq,-3.564463224342401,-9.501253711933993,-6.003597122302159,-13.785764406053282,-7.782167283751123,-10.221301181710881,-4.284510694119289,139.0,139.0,2.0
qwen3-4b,ko,zh,zh,es,val,val,-3.564463224342401,-6.788105867346939,-6.003597122302159,-3.564463224342401,2.4391338979597577,0.0,3.223642643004538,139.0,139.0,2.0
qwen3-4b,ko,zh,zh,fr,desc,desc,-4.844050480769231,-6.039525868941326,-4.921431790865385,-4.844050480769231,0.07738131009615401,0.0,1.1954753881720954,130.0,130.0,1.0
qwen3-4b,ko,zh,zh,fr,desc,freq,-4.844050480769231,-9.159907126913266,-4.921431790865385,-12.243149038461539,-7.321717247596154,-7.399098557692308,-3.0832419115482725,130.0,130.0,2.0
qwen3-4b,ko,zh,zh,fr,desc,val,-4.844050480769231,-5.917211415816327,-4.921431790865385,-9.012740384615384,-4.091308593749999,-4.168689903846153,-3.095528968799057,130.0,130.0,2.0
qwen3-4b,ko,zh,zh,fr,freq,desc,-4.834202223557693,-6.039525868941326,-4.921431790865385,-5.295643028846154,-0.37421123798076916,-0.4614408052884613,0.7438828400951722,130.0,130.0,1.0
qwen3-4b,ko,zh,zh,fr,freq,freq,-4.834202223557693,-9.159907126913266,-4.921431790865385,-4.834202223557693,0.08722956730769216,0.0,4.3257049033555734,130.0,130.0,2.0
qwen3-4b,ko,zh,zh,fr,freq,val,-4.834202223557693,-5.917211415816327,-4.921431790865385,-6.723076923076923,-1.8016451322115383,-1.8888746995192305,-0.805865507260596,130.0,130.0,2.0
qwen3-4b,ko,zh,zh,fr,val,desc,-2.517155573918269,-6.039525868941326,-4.921431790865385,-3.927471454326923,0.9939603365384619,-1.4103158804086537,2.1120544146144034,130.0,130.0,1.0
qwen3-4b,ko,zh,zh,fr,val,freq,-2.517155573918269,-9.159907126913266,-4.921431790865385,-13.040496356670673,-8.119064565805289,-10.523340782752403,-3.8805892297574065,130.0,130.0,2.0
qwen3-4b,ko,zh,zh,fr,val,val,-2.517155573918269,-5.917211415816327,-4.921431790865385,-2.517155573918269,2.4042762169471157,0.0,3.400055841898058,130.0,130.0,2.0
qwen3-4b,ko,zh,zh,ja,desc,desc,-3.0247705853174605,-3.1022799744897958,-3.0299246651785716,-3.0247705853174605,0.0051540798611111605,0.0,0.0775093891723353,126.0,126.0,1.0
qwen3-4b,ko,zh,zh,ja,desc,freq,-3.0247705853174605,-2.6052295918367347,-3.0299246651785716,-5.996279761904762,-2.9663550967261902,-2.9715091765873014,-3.391050170068027,126.0,126.0,2.0
qwen3-4b,ko,zh,zh,ja,desc,val,-3.0247705853174605,-2.1466836734693877,-3.0299246651785716,-4.972470238095238,-1.9425455729166665,-1.9476996527777777,-2.8257865646258504,126.0,126.0,2.0
qwen3-4b,ko,zh,zh,ja,freq,desc,-2.8902839781746033,-3.1022799744897958,-3.0299246651785716,-2.9846075148809526,0.04531715029761907,-0.0943235367063493,0.1176724596088432,126.0,126.0,1.0
qwen3-4b,ko,zh,zh,ja,freq,freq,-2.8902839781746033,-2.6052295918367347,-3.0299246651785716,-2.8902839781746033,0.13964068700396837,0.0,-0.2850543863378685,126.0,126.0,2.0
qwen3-4b,ko,zh,zh,ja,freq,val,-2.8902839781746033,-2.1466836734693877,-3.0299246651785716,-3.7378472222222223,-0.7079225570436507,-0.8475632440476191,-1.5911635487528346,126.0,126.0,2.0
qwen3-4b,ko,zh,zh,ja,val,desc,-1.7887117900545635,-3.1022799744897958,-3.0299246651785716,-2.1884765625,0.8414481026785716,-0.3997647724454365,0.9138034119897958,126.0,126.0,1.0
qwen3-4b,ko,zh,zh,ja,val,freq,-1.7887117900545635,-2.6052295918367347,-3.0299246651785716,-6.366382659427703,-3.3364579942491317,-4.57767086937314,-3.7611530675909686,126.0,126.0,2.0
qwen3-4b,ko,zh,zh,ja,val,val,-1.7887117900545635,-2.1466836734693877,-3.0299246651785716,-1.7887117900545635,1.2412128751240081,0.0,0.3579718834148242,126.0,126.0,2.0
qwen3-4b,ko,zh,zh,ko,desc,desc,3.492939814814815,2.6009845344387754,3.4605613425925927,3.492939814814815,0.03237847222222223,0.0,0.8919552803760395,135.0,135.0,1.0
qwen3-4b,ko,zh,zh,ko,desc,freq,3.492939814814815,-8.651985012755102,3.4605613425925927,-11.511979166666666,-14.97254050925926,-15.004918981481481,-2.8599941539115648,135.0,135.0,2.0
qwen3-4b,ko,zh,zh,ko,desc,val,3.492939814814815,-1.9184470663265305,3.4605613425925927,-7.653935185185185,-11.114496527777778,-11.146875,-5.735488118858655,135.0,135.0,2.0
qwen3-4b,ko,zh,zh,ko,freq,desc,3.6475115740740742,2.6009845344387754,3.4605613425925927,3.3627604166666667,-0.09780092592592604,-0.28475115740740753,0.7617758822278913,135.0,135.0,1.0
qwen3-4b,ko,zh,zh,ko,freq,freq,3.6475115740740742,-8.651985012755102,3.4605613425925927,3.6475115740740742,0.1869502314814815,0.0,12.299496586829175,135.0,135.0,2.0
