model,prompt_lang,adj_lang,intervention_lang,measure_lang,ablation_method,amplification_method,mean_baseline_target_minus_base,stdev_baseline_target_minus_base,mean_intervened_target_minus_base,stdev_intervened_target_minus_base,n
qwen3-4b,fr,fr,es,ko,val,desc,-20.08112566912616,4.5855266390391956,-19.47243177625868,4.5970605012489765,135
qwen3-4b,fr,fr,es,ko,val,freq,-20.08112566912616,4.5855266390391956,-18.841804108796296,4.909156237372385,135
qwen3-4b,fr,fr,es,ko,val,val,-20.08112566912616,4.5855266390391956,-19.514006438078702,4.621062024171402,135
qwen3-4b,fr,fr,es,zh,desc,desc,-13.70668824251033,4.604419874465921,-13.69968887202996,4.588634208026592,121
qwen3-4b,fr,fr,es,zh,desc,freq,-13.70668824251033,4.604419874465921,-13.19025616606405,4.6608783235456075,121
qwen3-4b,fr,fr,es,zh,desc,val,-13.70668824251033,4.604419874465921,-12.360584479718169,4.252036981942241,121
qwen3-4b,fr,fr,es,zh,freq,desc,-13.70668824251033,4.604419874465921,-13.63688823605372,4.57046899542194,121
qwen3-4b,fr,fr,es,zh,freq,freq,-13.70668824251033,4.604419874465921,-13.63688823605372,4.57046899542194,121
qwen3-4b,fr,fr,es,zh,freq,val,-13.70668824251033,4.604419874465921,-12.44910575929752,4.149394745314242,121
qwen3-4b,fr,fr,es,zh,val,desc,-13.70668824251033,4.604419874465921,-13.557423489152892,4.5550892876693485,121
qwen3-4b,fr,fr,es,zh,val,freq,-13.70668824251033,4.604419874465921,-13.750419679752065,4.608664709119591,121
qwen3-4b,fr,fr,es,zh,val,val,-13.70668824251033,4.604419874465921,-13.440155281508265,4.627713423813267,121
qwen3-4b,fr,fr,fr,de,desc,desc,-11.21745841733871,6.592260580964522,-10.06570533014113,6.204752621320094,124
qwen3-4b,fr,fr,fr,de,desc,freq,-11.21745841733871,6.592260580964522,-9.242723034274194,6.150081466299174,124
qwen3-4b,fr,fr,fr,de,desc,val,-11.21745841733871,6.592260580964522,-8.388860887096774,5.385733210245705,124
qwen3-4b,fr,fr,fr,de,freq,desc,-11.21745841733871,6.592260580964522,-8.582157258064516,5.838893869616754,124
qwen3-4b,fr,fr,fr,de,freq,freq,-11.21745841733871,6.592260580964522,-8.572454637096774,5.821960435963164,124
qwen3-4b,fr,fr,fr,de,freq,val,-11.21745841733871,6.592260580964522,-7.008316532258065,5.076804837577517,124
qwen3-4b,fr,fr,fr,de,val,desc,-11.21745841733871,6.592260580964522,-10.138026083669354,6.240516162262243,124
qwen3-4b,fr,fr,fr,de,val,freq,-11.21745841733871,6.592260580964522,-9.559507308467742,6.284171248569456,124
qwen3-4b,fr,fr,fr,de,val,val,-11.21745841733871,6.592260580964522,-10.036384828629032,6.203965465911056,124
qwen3-4b,fr,fr,fr,en,desc,desc,-7.424488336267606,5.290001622273417,-6.147474691901408,5.168113605795465,142
qwen3-4b,fr,fr,fr,en,desc,freq,-7.424488336267606,5.290001622273417,-5.066131161971831,4.9711096432075506,142
qwen3-4b,fr,fr,fr,en,desc,val,-7.424488336267606,5.290001622273417,-4.287522007042254,4.379192780952175,142
qwen3-4b,fr,fr,fr,en,freq,desc,-7.424488336267606,5.290001622273417,-4.303339568661972,4.880471780393689,142
qwen3-4b,fr,fr,fr,en,freq,freq,-7.424488336267606,5.290001622273417,-4.316571302816901,4.844365409164383,142
qwen3-4b,fr,fr,fr,en,freq,val,-7.424488336267606,5.290001622273417,-2.703730193661972,4.116192728195818,142
qwen3-4b,fr,fr,fr,en,val,desc,-7.424488336267606,5.290001622273417,-6.233494718309859,5.280973617555582,142
qwen3-4b,fr,fr,fr,en,val,freq,-7.424488336267606,5.290001622273417,-5.667219135123239,5.159824765989249,142
qwen3-4b,fr,fr,fr,en,val,val,-7.424488336267606,5.290001622273417,-6.167700539172535,5.224952712328514,142
qwen3-4b,fr,fr,fr,es,desc,desc,-6.323291366906475,5.252889078244446,-4.883318345323741,4.733137701146298,139
qwen3-4b,fr,fr,fr,es,desc,freq,-6.323291366906475,5.252889078244446,-4.582059352517986,4.726244278845275,139
qwen3-4b,fr,fr,fr,es,desc,val,-6.323291366906475,5.252889078244446,-3.972796762589928,4.334860238015004,139
qwen3-4b,fr,fr,fr,es,freq,desc,-6.323291366906475,5.252889078244446,-3.264838129496403,4.366446949596926,139
qwen3-4b,fr,fr,fr,es,freq,freq,-6.323291366906475,5.252889078244446,-3.2549460431654675,4.341684191989712,139
qwen3-4b,fr,fr,fr,es,freq,val,-6.323291366906475,5.252889078244446,-2.6593974820143886,4.062894168036364,139
qwen3-4b,fr,fr,fr,es,val,desc,-6.323291366906475,5.252889078244446,-5.241063399280575,4.984325092277659,139
qwen3-4b,fr,fr,fr,es,val,freq,-6.323291366906475,5.252889078244446,-5.048448741007194,5.023591766627677,139
qwen3-4b,fr,fr,fr,es,val,val,-6.323291366906475,5.252889078244446,-5.097066097122302,4.936582829147009,139
qwen3-4b,fr,fr,fr,fr,desc,desc,-1.0408653846153846,2.742358144726455,-0.9992788461538461,2.709998180302497,130
qwen3-4b,fr,fr,fr,fr,desc,freq,-1.0408653846153846,2.742358144726455,-0.8788461538461538,2.6995684482106097,130
qwen3-4b,fr,fr,fr,fr,desc,val,-1.0408653846153846,2.742358144726455,-0.8795673076923077,2.4774941171615756,130
qwen3-4b,fr,fr,fr,fr,freq,desc,-1.0408653846153846,2.742358144726455,-0.9079326923076924,2.647222494585888,130
qwen3-4b,fr,fr,fr,fr,freq,freq,-1.0408653846153846,2.742358144726455,-0.9026442307692307,2.6285379979472436,130
qwen3-4b,fr,fr,fr,fr,freq,val,-1.0408653846153846,2.742358144726455,-0.7805288461538461,2.4146227700696787,130
qwen3-4b,fr,fr,fr,fr,val,desc,-1.0408653846153846,2.742358144726455,-1.0112980769230768,2.8456567417311316,130
qwen3-4b,fr,fr,fr,fr,val,freq,-1.0408653846153846,2.742358144726455,-0.8609375,2.7932642219500923,130
qwen3-4b,fr,fr,fr,fr,val,val,-1.0408653846153846,2.742358144726455,-1.0028846153846154,2.837980630016813,130
qwen3-4b,fr,fr,fr,ja,desc,desc,-15.501015314980158,4.9718814854522835,-15.192150297619047,5.057572078639726,126
qwen3-4b,fr,fr,fr,ja,desc,freq,-15.501015314980158,4.9718814854522835,-14.246729290674603,4.963867606816608,126
qwen3-4b,fr,fr,fr,ja,desc,val,-15.501015314980158,4.9718814854522835,-12.848423549107142,4.550838370764004,126
qwen3-4b,fr,fr,fr,ja,freq,desc,-15.501015314980158,4.9718814854522835,-13.767222813197545,5.177066736693003,126
qwen3-4b,fr,fr,fr,ja,freq,freq,-15.501015314980158,4.9718814854522835,-13.743352980840774,5.1476653248981705,126
qwen3-4b,fr,fr,fr,ja,freq,val,-15.501015314980158,4.9718814854522835,-11.582366458953373,4.679058050474065,126
qwen3-4b,fr,fr,fr,ja,val,desc,-15.501015314980158,4.9718814854522835,-15.28619869171627,5.060616849818781,126
qwen3-4b,fr,fr,fr,ja,val,freq,-15.501015314980158,4.9718814854522835,-14.817669580853174,4.8869401414107285,126
qwen3-4b,fr,fr,fr,ja,val,val,-15.501015314980158,4.9718814854522835,-15.267206101190476,5.016289632781293,126
qwen3-4b,fr,fr,fr,ko,desc,desc,-20.08112566912616,4.5855266390391956,-19.057857711226852,4.763840762623851,135
qwen3-4b,fr,fr,fr,ko,desc,freq,-20.08112566912616,4.5855266390391956,-18.657279007523147,4.818993035017687,135
qwen3-4b,fr,fr,fr,ko,desc,val,-20.08112566912616,4.5855266390391956,-16.65260054976852,4.230547687522923,135
qwen3-4b,fr,fr,fr,ko,freq,desc,-20.08112566912616,4.5855266390391956,-17.50046115451389,4.809501738226202,135
qwen3-4b,fr,fr,fr,ko,freq,freq,-20.08112566912616,4.5855266390391956,-17.45459888599537,4.763017525138884,135
qwen3-4b,fr,fr,fr,ko,freq,val,-20.08112566912616,4.5855266390391956,-15.30055248119213,4.215728956064251,135
qwen3-4b,fr,fr,fr,ko,val,desc,-20.08112566912616,4.5855266390391956,-18.644032118055556,4.751393259727755,135
qwen3-4b,fr,fr,fr,ko,val,freq,-20.08112566912616,4.5855266390391956,-18.582200792100693,4.752411630935454,135
qwen3-4b,fr,fr,fr,ko,val,val,-20.08112566912616,4.5855266390391956,-18.541888879846642,4.684615014023679,135
qwen3-4b,fr,fr,fr,zh,desc,desc,-13.70668824251033,4.604419874465921,-13.329771435950413,4.660963153984729,121
qwen3-4b,fr,fr,fr,zh,desc,freq,-13.70668824251033,4.604419874465921,-12.353507554235538,4.913781100297174,121
qwen3-4b,fr,fr,fr,zh,desc,val,-13.70668824251033,4.604419874465921,-10.795357696280991,4.173194015620129,121
qwen3-4b,fr,fr,fr,zh,freq,desc,-13.70668824251033,4.604419874465921,-11.75901504390496,4.76882850830717,121
qwen3-4b,fr,fr,fr,zh,freq,freq,-13.70668824251033,4.604419874465921,-11.741982704351756,4.7280741072033505,121
qwen3-4b,fr,fr,fr,zh,freq,val,-13.70668824251033,4.604419874465921,-9.407767303719009,4.191347254528019,121
qwen3-4b,fr,fr,fr,zh,val,desc,-13.70668824251033,4.604419874465921,-13.64148857179752,4.571572886836972,121
qwen3-4b,fr,fr,fr,zh,val,freq,-13.70668824251033,4.604419874465921,-13.325949928977273,4.639856143371127,121
qwen3-4b,fr,fr,fr,zh,val,val,-13.70668824251033,4.604419874465921,-13.61489136751033,4.504748360547507,121
qwen3-4b,fr,fr,ja,de,desc,desc,-11.21745841733871,6.592260580964522,-11.216702368951612,6.591340785913573,124
qwen3-4b,fr,fr,ja,de,desc,freq,-11.21745841733871,6.592260580964522,-8.946072486139112,5.629048425721365,124
qwen3-4b,fr,fr,ja,de,desc,val,-11.21745841733871,6.592260580964522,-10.36221411920363,5.846463990799208,124
qwen3-4b,fr,fr,ja,de,freq,desc,-11.21745841733871,6.592260580964522,-11.22914566532258,6.5585434434744005,124
qwen3-4b,fr,fr,ja,de,freq,freq,-11.21745841733871,6.592260580964522,-11.15854964717742,6.568681852094916,124
qwen3-4b,fr,fr,ja,de,freq,val,-11.21745841733871,6.592260580964522,-10.993038054435484,6.310507443791495,124
qwen3-4b,fr,fr,ja,de,val,desc,-11.21745841733871,6.592260580964522,-11.292743313697077,6.531837326290485,124
qwen3-4b,fr,fr,ja,de,val,freq,-11.21745841733871,6.592260580964522,-10.10898910030242,6.322916599818143,124
qwen3-4b,fr,fr,ja,de,val,val,-11.21745841733871,6.592260580964522,-11.266121156754032,6.6033577512219725,124
qwen3-4b,fr,fr,ja,en,desc,desc,-7.424488336267606,5.290001622273417,-7.423608054577465,5.289108997430183,142
qwen3-4b,fr,fr,ja,en,desc,freq,-7.424488336267606,5.290001622273417,-4.543718364876761,4.261239698676089,142
qwen3-4b,fr,fr,ja,en,desc,val,-7.424488336267606,5.290001622273417,-6.652316241197183,4.752559198768341,142
qwen3-4b,fr,fr,ja,en,freq,desc,-7.424488336267606,5.290001622273417,-7.394668794014085,5.238909124316543,142
qwen3-4b,fr,fr,ja,en,freq,freq,-7.424488336267606,5.290001622273417,-7.371588908450704,5.238384944594574,142
qwen3-4b,fr,fr,ja,en,freq,val,-7.424488336267606,5.290001622273417,-7.437169894366197,5.222656104807475,142
qwen3-4b,fr,fr,ja,en,val,desc,-7.424488336267606,5.290001622273417,-7.50190498459507,5.27152189205475,142
qwen3-4b,fr,fr,ja,en,val,freq,-7.424488336267606,5.290001622273417,-6.052473041373239,4.993631943390314,142
qwen3-4b,fr,fr,ja,en,val,val,-7.424488336267606,5.290001622273417,-7.557926231706646,5.299358107618539,142
qwen3-4b,fr,fr,ja,es,desc,desc,-6.323291366906475,5.252889078244446,-6.323291366906475,5.252889078244446,139
qwen3-4b,fr,fr,ja,es,desc,freq,-6.323291366906475,5.252889078244446,-4.938174460431655,4.5225701906345455,139
qwen3-4b,fr,fr,ja,es,desc,val,-6.323291366906475,5.252889078244446,-5.745166366906475,4.820284826468809,139
qwen3-4b,fr,fr,ja,es,freq,desc,-6.323291366906475,5.252889078244446,-6.284509892086331,5.217365178889422,139
qwen3-4b,fr,fr,ja,es,freq,freq,-6.323291366906475,5.252889078244446,-6.264725719424461,5.220147415049262,139
qwen3-4b,fr,fr,ja,es,freq,val,-6.323291366906475,5.252889078244446,-6.150179856115108,5.12492699402568,139
qwen3-4b,fr,fr,ja,es,val,desc,-6.323291366906475,5.252889078244446,-6.245897032374101,5.273841598424106,139
qwen3-4b,fr,fr,ja,es,val,freq,-6.323291366906475,5.252889078244446,-5.557448572392087,5.027791912157523,139
qwen3-4b,fr,fr,ja,es,val,val,-6.323291366906475,5.252889078244446,-6.242046987410072,5.3146002850328,139
qwen3-4b,fr,fr,ja,fr,desc,desc,-1.0408653846153846,2.742358144726455,-1.0408653846153846,2.742358144726455,130
qwen3-4b,fr,fr,ja,fr,desc,freq,-1.0408653846153846,2.742358144726455,-0.8935096153846154,2.3431602816036157,130
qwen3-4b,fr,fr,ja,fr,desc,val,-1.0408653846153846,2.742358144726455,-0.9298076923076923,2.409653416918925,130
qwen3-4b,fr,fr,ja,fr,freq,desc,-1.0408653846153846,2.742358144726455,-1.0310096153846153,2.721032288938444,130
qwen3-4b,fr,fr,ja,fr,freq,freq,-1.0408653846153846,2.742358144726455,-1.0295673076923078,2.7236651738872353,130
qwen3-4b,fr,fr,ja,fr,freq,val,-1.0408653846153846,2.742358144726455,-0.9920673076923077,2.624126929890181,130
qwen3-4b,fr,fr,ja,fr,val,desc,-1.0408653846153846,2.742358144726455,-1.0377403846153845,2.8275563187771238,130
qwen3-4b,fr,fr,ja,fr,val,freq,-1.0408653846153846,2.742358144726455,-0.9691105769230769,2.6826340603685535,130
qwen3-4b,fr,fr,ja,fr,val,val,-1.0408653846153846,2.742358144726455,-1.0251201923076922,2.823753122838688,130
qwen3-4b,fr,fr,ja,ja,desc,desc,-15.501015314980158,4.9718814854522835,-15.50027126736111,4.971022772812448,126
qwen3-4b,fr,fr,ja,ja,desc,freq,-15.501015314980158,4.9718814854522835,-4.817878844246032,4.445421837177638,126
qwen3-4b,fr,fr,ja,ja,desc,val,-15.501015314980158,4.9718814854522835,-10.54008556547619,4.4799089580160185,126
qwen3-4b,fr,fr,ja,ja,freq,desc,-15.501015314980158,4.9718814854522835,-15.345238095238095,4.908263074945828,126
qwen3-4b,fr,fr,ja,ja,freq,freq,-15.501015314980158,4.9718814854522835,-15.403777591765873,4.920635267798045,126
qwen3-4b,fr,fr,ja,ja,freq,val,-15.501015314980158,4.9718814854522835,-14.596826946924603,4.706563515835396,126
qwen3-4b,fr,fr,ja,ja,val,desc,-15.501015314980158,4.9718814854522835,-15.17139640687004,5.023564096937449,126
qwen3-4b,fr,fr,ja,ja,val,freq,-15.501015314980158,4.9718814854522835,-9.209371899801587,5.122401911602061,126
qwen3-4b,fr,fr,ja,ja,val,val,-15.501015314980158,4.9718814854522835,-15.32392810639881,5.040326649275232,126
qwen3-4b,fr,fr,ja,ko,desc,desc,-20.08112566912616,4.5855266390391956,-20.080778446903935,4.585041695080314,135
qwen3-4b,fr,fr,ja,ko,desc,freq,-20.08112566912616,4.5855266390391956,-14.581612594039353,4.351029405710174,135
qwen3-4b,fr,fr,ja,ko,desc,val,-20.08112566912616,4.5855266390391956,-16.993108452690972,4.209685273192105,135
qwen3-4b,fr,fr,ja,ko,freq,desc,-20.08112566912616,4.5855266390391956,-20.041162109375,4.53372690020872,135
qwen3-4b,fr,fr,ja,ko,freq,freq,-20.08112566912616,4.5855266390391956,-19.978864655671295,4.552020865503798,135
qwen3-4b,fr,fr,ja,ko,freq,val,-20.08112566912616,4.5855266390391956,-19.14592126916956,4.304636435087916,135
qwen3-4b,fr,fr,ja,ko,val,desc,-20.08112566912616,4.5855266390391956,-19.74081714771412,4.542993260142938,135
qwen3-4b,fr,fr,ja,ko,val,freq,-20.08112566912616,4.5855266390391956,-17.090924072265626,4.646962279769071,135
qwen3-4b,fr,fr,ja,ko,val,val,-20.08112566912616,4.5855266390391956,-19.7795654296875,4.574561837147392,135
qwen3-4b,fr,fr,ja,zh,desc,desc,-13.70668824251033,4.604419874465921,-13.70617171358471,4.603732664138297,121
qwen3-4b,fr,fr,ja,zh,desc,freq,-13.70668824251033,4.604419874465921,-6.376767497417355,4.751381760636785,121
qwen3-4b,fr,fr,ja,zh,desc,val,-13.70668824251033,4.604419874465921,-10.800716683884298,4.238349825838239,121
qwen3-4b,fr,fr,ja,zh,freq,desc,-13.70668824251033,4.604419874465921,-13.591603176652892,4.55508430130041,121
qwen3-4b,fr,fr,ja,zh,freq,freq,-13.70668824251033,4.604419874465921,-13.58728531766529,4.545422675367815,121
qwen3-4b,fr,fr,ja,zh,freq,val,-13.70668824251033,4.604419874465921,-12.848253486570249,4.374837140951999,121
qwen3-4b,fr,fr,ja,zh,val,desc,-13.70668824251033,4.604419874465921,-13.554643110795455,4.624344184382872,121
qwen3-4b,fr,fr,ja,zh,val,freq,-13.70668824251033,4.604419874465921,-9.59688145661157,5.042042068162567,121
qwen3-4b,fr,fr,ja,zh,val,val,-13.70668824251033,4.604419874465921,-13.650479403409092,4.614121598105194,121
qwen3-4b,fr,fr,ko,de,desc,desc,-11.21745841733871,6.592260580964522,-11.21745841733871,6.592260580964522,124
qwen3-4b,fr,fr,ko,de,desc,freq,-11.21745841733871,6.592260580964522,-11.02096459173387,6.689835188080123,124
qwen3-4b,fr,fr,ko,de,desc,val,-11.21745841733871,6.592260580964522,-10.68955550655242,6.165052967442448,124
qwen3-4b,fr,fr,ko,de,freq,desc,-11.21745841733871,6.592260580964522,-11.215599798387096,6.569898246833567,124
qwen3-4b,fr,fr,ko,de,freq,freq,-11.21745841733871,6.592260580964522,-11.215599798387096,6.569898246833567,124
qwen3-4b,fr,fr,ko,de,freq,val,-11.21745841733871,6.592260580964522,-11.034571493825604,6.296007749888389,124
qwen3-4b,fr,fr,ko,de,val,desc,-11.21745841733871,6.592260580964522,-11.262632308467742,6.582694745604265,124
qwen3-4b,fr,fr,ko,de,val,freq,-11.21745841733871,6.592260580964522,-11.45931908392137,6.972754336832086,124
qwen3-4b,fr,fr,ko,de,val,val,-11.21745841733871,6.592260580964522,-11.281482327368952,6.59415574162487,124
qwen3-4b,fr,fr,ko,en,desc,desc,-7.424488336267606,5.290001622273417,-7.424488336267606,5.290001622273417,142
qwen3-4b,fr,fr,ko,en,desc,freq,-7.424488336267606,5.290001622273417,-6.897555069184639,5.47895157394767,142
qwen3-4b,fr,fr,ko,en,desc,val,-7.424488336267606,5.290001622273417,-6.92475654709507,5.048023051271313,142
qwen3-4b,fr,fr,ko,en,freq,desc,-7.424488336267606,5.290001622273417,-7.41442011443662,5.2659491730301795,142
qwen3-4b,fr,fr,ko,en,freq,freq,-7.424488336267606,5.290001622273417,-7.41442011443662,5.2659491730301795,142
qwen3-4b,fr,fr,ko,en,freq,val,-7.424488336267606,5.290001622273417,-7.259628080985915,5.163238456161225,142
qwen3-4b,fr,fr,ko,en,val,desc,-7.424488336267606,5.290001622273417,-7.555401009573063,5.290383616472468,142
qwen3-4b,fr,fr,ko,en,val,freq,-7.424488336267606,5.290001622273417,-7.56214238556338,5.734744786413535,142
qwen3-4b,fr,fr,ko,en,val,val,-7.424488336267606,5.290001622273417,-7.592470840669014,5.307949243767706,142
qwen3-4b,fr,fr,ko,es,desc,desc,-6.323291366906475,5.252889078244446,-6.323291366906475,5.252889078244446,139
qwen3-4b,fr,fr,ko,es,desc,freq,-6.323291366906475,5.252889078244446,-6.185813848920863,5.514376080865757,139
qwen3-4b,fr,fr,ko,es,desc,val,-6.323291366906475,5.252889078244446,-5.955148381294964,5.048609820168041,139
qwen3-4b,fr,fr,ko,es,freq,desc,-6.323291366906475,5.252889078244446,-6.31665917266187,5.239302709540879,139
qwen3-4b,fr,fr,ko,es,freq,freq,-6.323291366906475,5.252889078244446,-6.31665917266187,5.239302709540879,139
qwen3-4b,fr,fr,ko,es,freq,val,-6.323291366906475,5.252889078244446,-6.227068345323741,5.177904990411124,139
qwen3-4b,fr,fr,ko,es,val,desc,-6.323291366906475,5.252889078244446,-6.262308902877698,5.312588912101074,139
qwen3-4b,fr,fr,ko,es,val,freq,-6.323291366906475,5.252889078244446,-6.447139163669065,5.69349866197664,139
qwen3-4b,fr,fr,ko,es,val,val,-6.323291366906475,5.252889078244446,-6.257700089928058,5.315679244509859,139
qwen3-4b,fr,fr,ko,fr,desc,desc,-1.0408653846153846,2.742358144726455,-1.0408653846153846,2.742358144726455,130
qwen3-4b,fr,fr,ko,fr,desc,freq,-1.0408653846153846,2.742358144726455,-0.9802884615384615,2.833347285170541,130
qwen3-4b,fr,fr,ko,fr,desc,val,-1.0408653846153846,2.742358144726455,-0.9658653846153846,2.5409980023162246,130
qwen3-4b,fr,fr,ko,fr,freq,desc,-1.0408653846153846,2.742358144726455,-1.041826923076923,2.7381581770179575,130
qwen3-4b,fr,fr,ko,fr,freq,freq,-1.0408653846153846,2.742358144726455,-1.041826923076923,2.7381581770179575,130
qwen3-4b,fr,fr,ko,fr,freq,val,-1.0408653846153846,2.742358144726455,-1.0480769230769231,2.7015338969127805,130
qwen3-4b,fr,fr,ko,fr,val,desc,-1.0408653846153846,2.742358144726455,-1.0475961538461538,2.854093855301331,130
qwen3-4b,fr,fr,ko,fr,val,freq,-1.0408653846153846,2.742358144726455,-1.1073317307692307,3.1510694280490785,130
qwen3-4b,fr,fr,ko,fr,val,val,-1.0408653846153846,2.742358144726455,-1.0305288461538462,2.8271942405626733,130
qwen3-4b,fr,fr,ko,ja,desc,desc,-15.501015314980158,4.9718814854522835,-15.501015314980158,4.9718814854522835,126
qwen3-4b,fr,fr,ko,ja,desc,freq,-15.501015314980158,4.9718814854522835,-13.252495659722221,5.440827105076445,126
qwen3-4b,fr,fr,ko,ja,desc,val,-15.501015314980158,4.9718814854522835,-14.056438627697172,4.910759238707246,126
qwen3-4b,fr,fr,ko,ja,freq,desc,-15.501015314980158,4.9718814854522835,-15.489335317460318,4.954506477857846,126
qwen3-4b,fr,fr,ko,ja,freq,freq,-15.501015314980158,4.9718814854522835,-15.489335317460318,4.954506477857846,126
qwen3-4b,fr,fr,ko,ja,freq,val,-15.501015314980158,4.9718814854522835,-15.11501736111111,4.8144276477661485,126
qwen3-4b,fr,fr,ko,ja,val,desc,-15.501015314980158,4.9718814854522835,-15.375945560515873,5.064482958744362,126
qwen3-4b,fr,fr,ko,ja,val,freq,-15.501015314980158,4.9718814854522835,-14.694301060267858,5.496444330370797,126
qwen3-4b,fr,fr,ko,ja,val,val,-15.501015314980158,4.9718814854522835,-15.357303679935516,5.0431555280882225,126
qwen3-4b,fr,fr,ko,ko,desc,desc,-20.08112566912616,4.5855266390391956,-20.08112566912616,4.5855266390391956,135
qwen3-4b,fr,fr,ko,ko,desc,freq,-20.08112566912616,4.5855266390391956,-12.948625578703703,4.6004424848020475,135
qwen3-4b,fr,fr,ko,ko,desc,val,-20.08112566912616,4.5855266390391956,-15.446527777777778,4.099988551980779,135
qwen3-4b,fr,fr,ko,ko,freq,desc,-20.08112566912616,4.5855266390391956,-20.07335431134259,4.559424776690884,135
qwen3-4b,fr,fr,ko,ko,freq,freq,-20.08112566912616,4.5855266390391956,-20.07335431134259,4.559424776690884,135
qwen3-4b,fr,fr,ko,ko,freq,val,-20.08112566912616,4.5855266390391956,-19.36348831741898,4.41565987028242,135
qwen3-4b,fr,fr,ko,ko,val,desc,-20.08112566912616,4.5855266390391956,-19.769761827256943,4.577065936985261,135
qwen3-4b,fr,fr,ko,ko,val,freq,-20.08112566912616,4.5855266390391956,-17.838395634403934,4.917410363776773,135
qwen3-4b,fr,fr,ko,ko,val,val,-20.08112566912616,4.5855266390391956,-19.799918619791665,4.554854417003545,135
qwen3-4b,fr,fr,ko,zh,desc,desc,-13.70668824251033,4.604419874465921,-13.70668824251033,4.604419874465921,121
qwen3-4b,fr,fr,ko,zh,desc,freq,-13.70668824251033,4.604419874465921,-11.722572515818698,5.257130656023986,121
qwen3-4b,fr,fr,ko,zh,desc,val,-13.70668824251033,4.604419874465921,-12.969916225464877,4.802136579387392,121
qwen3-4b,fr,fr,ko,zh,freq,desc,-13.70668824251033,4.604419874465921,-13.69206805268595,4.598738426198211,121
qwen3-4b,fr,fr,ko,zh,freq,freq,-13.70668824251033,4.604419874465921,-13.69206805268595,4.598738426198211,121
qwen3-4b,fr,fr,ko,zh,freq,val,-13.70668824251033,4.604419874465921,-13.65636299070248,4.593615286774462,121
qwen3-4b,fr,fr,ko,zh,val,desc,-13.70668824251033,4.604419874465921,-13.70691825929752,4.614656193516235,121
qwen3-4b,fr,fr,ko,zh,val,freq,-13.70668824251033,4.604419874465921,-13.069836324896695,5.079846162825391,121
qwen3-4b,fr,fr,ko,zh,val,val,-13.70668824251033,4.604419874465921,-13.695191438533058,4.608536489600989,121
qwen3-4b,fr,fr,zh,de,desc,desc,-11.21745841733871,6.592260580964522,-11.21745841733871,6.592260580964522,124
qwen3-4b,fr,fr,zh,de,desc,freq,-11.21745841733871,6.592260580964522,-8.72663337953629,5.714926281703932,124
qwen3-4b,fr,fr,zh,de,desc,val,-11.21745841733871,6.592260580964522,-10.59441154233871,6.137675608340435,124
qwen3-4b,fr,fr,zh,de,freq,desc,-11.21745841733871,6.592260580964522,-11.371881300403226,6.665808930707149,124
qwen3-4b,fr,fr,zh,de,freq,freq,-11.21745841733871,6.592260580964522,-11.353011592741936,6.657067189919147,124
qwen3-4b,fr,fr,zh,de,freq,val,-11.21745841733871,6.592260580964522,-11.050572549143146,6.286563178886514,124
qwen3-4b,fr,fr,zh,de,val,desc,-11.21745841733871,6.592260580964522,-11.247530045047883,6.563068511717298,124
qwen3-4b,fr,fr,zh,de,val,freq,-11.21745841733871,6.592260580964522,-10.285896547379032,6.356189540566279,124
qwen3-4b,fr,fr,zh,de,val,val,-11.21745841733871,6.592260580964522,-11.209649855090726,6.532672572778555,124
qwen3-4b,fr,fr,zh,en,desc,desc,-7.424488336267606,5.290001622273417,-7.424488336267606,5.290001622273417,142
qwen3-4b,fr,fr,zh,en,desc,freq,-7.424488336267606,5.290001622273417,-4.623679577464789,4.2751202158054955,142
qwen3-4b,fr,fr,zh,en,desc,val,-7.424488336267606,5.290001622273417,-7.207003741197183,5.085369442486047,142
qwen3-4b,fr,fr,zh,en,freq,desc,-7.424488336267606,5.290001622273417,-7.606892330545775,5.378544519884638,142
qwen3-4b,fr,fr,zh,en,freq,freq,-7.424488336267606,5.290001622273417,-7.59392880721831,5.358793650498702,142
qwen3-4b,fr,fr,zh,en,freq,val,-7.424488336267606,5.290001622273417,-7.687802596830986,5.299137738934435,142
qwen3-4b,fr,fr,zh,en,val,desc,-7.424488336267606,5.290001622273417,-7.551611671985035,5.320386379023484,142
qwen3-4b,fr,fr,zh,en,val,freq,-7.424488336267606,5.290001622273417,-6.784612951144366,5.41463092047883,142
qwen3-4b,fr,fr,zh,en,val,val,-7.424488336267606,5.290001622273417,-7.489195917693662,5.247489628177441,142
qwen3-4b,fr,fr,zh,es,desc,desc,-6.323291366906475,5.252889078244446,-6.323291366906475,5.252889078244446,139
qwen3-4b,fr,fr,zh,es,desc,freq,-6.323291366906475,5.252889078244446,-5.109937050359712,4.650502167552532,139
qwen3-4b,fr,fr,zh,es,desc,val,-6.323291366906475,5.252889078244446,-5.925809352517986,5.00758916994115,139
qwen3-4b,fr,fr,zh,es,freq,desc,-6.323291366906475,5.252889078244446,-6.461330935251799,5.353488486645392,139
qwen3-4b,fr,fr,zh,es,freq,freq,-6.323291366906475,5.252889078244446,-6.446043165467626,5.349636829906434,139
qwen3-4b,fr,fr,zh,es,freq,val,-6.323291366906475,5.252889078244446,-6.304856115107913,5.188462786242143,139
qwen3-4b,fr,fr,zh,es,val,desc,-6.323291366906475,5.252889078244446,-6.268041816546763,5.285089854498159,139
