model,prompt_lang,adj_lang,intervention_lang,measure_lang,ablation_method,amplification_method,mean_baseline_target_minus_base,stdev_baseline_target_minus_base,mean_intervened_target_minus_base,stdev_intervened_target_minus_base,n
qwen3-4b,ja,fr,fr,zh,freq,val,-5.149276859504132,5.443518739038273,0.24367252066115702,3.6306745380671073,121
qwen3-4b,ja,fr,fr,zh,val,desc,-5.149276859504132,5.443518739038273,-6.419276213842975,5.647511081943217,121
qwen3-4b,ja,fr,fr,zh,val,freq,-5.149276859504132,5.443518739038273,-8.917819440857437,4.75105591249312,121
qwen3-4b,ja,fr,fr,zh,val,val,-5.149276859504132,5.443518739038273,-5.421003357438017,5.904088927544388,121
qwen3-4b,ja,fr,ja,de,desc,desc,-5.962802025579637,6.088607977283197,-6.023484753024194,6.114197735463845,124
qwen3-4b,ja,fr,ja,de,desc,freq,-5.962802025579637,6.088607977283197,-2.8953660534274195,4.142483520877724,124
qwen3-4b,ja,fr,ja,de,desc,val,-5.962802025579637,6.088607977283197,-2.6285282258064515,3.386020215924901,124
qwen3-4b,ja,fr,ja,de,freq,desc,-5.962802025579637,6.088607977283197,-6.613155241935484,6.465127522054618,124
qwen3-4b,ja,fr,ja,de,freq,freq,-5.962802025579637,6.088607977283197,-6.617801789314516,6.432099403514441,124
qwen3-4b,ja,fr,ja,de,freq,val,-5.962802025579637,6.088607977283197,-3.602318548387097,4.507335598583811,124
qwen3-4b,ja,fr,ja,de,val,desc,-5.962802025579637,6.088607977283197,-6.035880796370968,6.858449834979605,124
qwen3-4b,ja,fr,ja,de,val,freq,-5.962802025579637,6.088607977283197,-3.6535487021169355,5.518136801069777,124
qwen3-4b,ja,fr,ja,de,val,val,-5.962802025579637,6.088607977283197,-7.509344285534274,7.211340891572567,124
qwen3-4b,ja,fr,ja,en,desc,desc,-1.8510535871478873,5.060182173203073,-1.9295224471830985,5.066452630287805,142
qwen3-4b,ja,fr,ja,en,desc,freq,-1.8510535871478873,5.060182173203073,1.6692891725352113,3.692902936014247,142
qwen3-4b,ja,fr,ja,en,desc,val,-1.8510535871478873,5.060182173203073,1.3897447183098592,2.915535202731618,142
qwen3-4b,ja,fr,ja,en,freq,desc,-1.8510535871478873,5.060182173203073,-2.463537081866197,5.405281731630235,142
qwen3-4b,ja,fr,ja,en,freq,freq,-1.8510535871478873,5.060182173203073,-2.5633115096830985,5.321110240542159,142
qwen3-4b,ja,fr,ja,en,freq,val,-1.8510535871478873,5.060182173203073,0.8313160211267606,3.5104305787977053,142
qwen3-4b,ja,fr,ja,en,val,desc,-1.8510535871478873,5.060182173203073,-2.3667783065580985,5.98148653028855,142
qwen3-4b,ja,fr,ja,en,val,freq,-1.8510535871478873,5.060182173203073,0.33692781690140844,4.674234596637214,142
qwen3-4b,ja,fr,ja,en,val,val,-1.8510535871478873,5.060182173203073,-3.6652041153169015,6.373140207267841,142
qwen3-4b,ja,fr,ja,es,desc,desc,-3.346279226618705,4.497901829425359,-3.3726393884892087,4.519212253003733,139
qwen3-4b,ja,fr,ja,es,desc,freq,-3.346279226618705,4.497901829425359,-1.4936769334532374,3.3733582167700056,139
qwen3-4b,ja,fr,ja,es,desc,val,-3.346279226618705,4.497901829425359,-1.4268210431654675,2.850475203400588,139
qwen3-4b,ja,fr,ja,es,freq,desc,-3.346279226618705,4.497901829425359,-3.6563624100719423,4.754538920165014,139
qwen3-4b,ja,fr,ja,es,freq,freq,-3.346279226618705,4.497901829425359,-3.7032374100719423,4.741375737234271,139
qwen3-4b,ja,fr,ja,es,freq,val,-3.346279226618705,4.497901829425359,-2.0283273381294964,3.7360813026302244,139
qwen3-4b,ja,fr,ja,es,val,desc,-3.346279226618705,4.497901829425359,-3.3068513938848922,5.017313234998664,139
qwen3-4b,ja,fr,ja,es,val,freq,-3.346279226618705,4.497901829425359,-1.9545248566771583,4.284012457789656,139
qwen3-4b,ja,fr,ja,es,val,val,-3.346279226618705,4.497901829425359,-4.098253428507194,5.326567057337969,139
qwen3-4b,ja,fr,ja,fr,desc,desc,-0.8922475961538462,2.306565429422839,-0.8819711538461539,2.274753197679544,130
qwen3-4b,ja,fr,ja,fr,desc,freq,-0.8922475961538462,2.306565429422839,-0.46619591346153844,1.8142751843260794,130
qwen3-4b,ja,fr,ja,fr,desc,val,-0.8922475961538462,2.306565429422839,-0.4427884615384615,1.5153990354487783,130
qwen3-4b,ja,fr,ja,fr,freq,desc,-0.8922475961538462,2.306565429422839,-0.9575721153846154,2.4391642929754247,130
qwen3-4b,ja,fr,ja,fr,freq,freq,-0.8922475961538462,2.306565429422839,-0.9564903846153846,2.4582689093490835,130
qwen3-4b,ja,fr,ja,fr,freq,val,-0.8922475961538462,2.306565429422839,-0.6104567307692308,1.9875766613312034,130
qwen3-4b,ja,fr,ja,fr,val,desc,-0.8922475961538462,2.306565429422839,-1.0249399038461537,2.8662113028680527,130
qwen3-4b,ja,fr,ja,fr,val,freq,-0.8922475961538462,2.306565429422839,-0.6883375901442308,2.302587361371601,130
qwen3-4b,ja,fr,ja,fr,val,val,-0.8922475961538462,2.306565429422839,-1.113604266826923,2.8939859499331875,130
qwen3-4b,ja,fr,ja,ja,desc,desc,-4.5386962890625,5.666512637389432,-4.957363552517361,5.643598479830562,126
qwen3-4b,ja,fr,ja,ja,desc,freq,-4.5386962890625,5.666512637389432,4.78338138640873,4.390722072021049,126
qwen3-4b,ja,fr,ja,ja,desc,val,-4.5386962890625,5.666512637389432,2.6062748015873014,3.455406779961653,126
qwen3-4b,ja,fr,ja,ja,freq,desc,-4.5386962890625,5.666512637389432,-7.242203000992063,5.82534654624006,126
qwen3-4b,ja,fr,ja,ja,freq,freq,-4.5386962890625,5.666512637389432,-7.990435887896825,5.890233552920007,126
qwen3-4b,ja,fr,ja,ja,freq,val,-4.5386962890625,5.666512637389432,-3.017609126984127,4.463320995962091,126
qwen3-4b,ja,fr,ja,ja,val,desc,-4.5386962890625,5.666512637389432,-4.856832837301587,6.610999044477255,126
qwen3-4b,ja,fr,ja,ja,val,freq,-4.5386962890625,5.666512637389432,1.5681423611111112,5.269181692574678,126
qwen3-4b,ja,fr,ja,ja,val,val,-4.5386962890625,5.666512637389432,-8.156412760416666,6.901642440529835,126
qwen3-4b,ja,fr,ja,ko,desc,desc,-11.35113570601852,5.450315144358154,-11.432948133680556,5.4541978378598825,135
qwen3-4b,ja,fr,ja,ko,desc,freq,-11.35113570601852,5.450315144358154,-6.105849428530092,3.996705703952558,135
qwen3-4b,ja,fr,ja,ko,desc,val,-11.35113570601852,5.450315144358154,-5.465162037037037,3.337218539664443,135
qwen3-4b,ja,fr,ja,ko,freq,desc,-11.35113570601852,5.450315144358154,-12.539771412037037,5.600626216704247,135
qwen3-4b,ja,fr,ja,ko,freq,freq,-11.35113570601852,5.450315144358154,-12.750123878761574,5.561393662412006,135
qwen3-4b,ja,fr,ja,ko,freq,val,-11.35113570601852,5.450315144358154,-8.324142795138888,3.919310588344059,135
qwen3-4b,ja,fr,ja,ko,val,desc,-11.35113570601852,5.450315144358154,-11.055642361111111,6.321833523312382,135
qwen3-4b,ja,fr,ja,ko,val,freq,-11.35113570601852,5.450315144358154,-7.80838035300926,4.69826616758506,135
qwen3-4b,ja,fr,ja,ko,val,val,-11.35113570601852,5.450315144358154,-13.221148003472223,6.606506644758398,135
qwen3-4b,ja,fr,ja,zh,desc,desc,-5.149276859504132,5.443518739038273,-5.382844783057851,5.351284647589181,121
qwen3-4b,ja,fr,ja,zh,desc,freq,-5.149276859504132,5.443518739038273,1.1370738636363635,5.157502807083882,121
qwen3-4b,ja,fr,ja,zh,desc,val,-5.149276859504132,5.443518739038273,0.8782928719008265,3.7292486486510517,121
qwen3-4b,ja,fr,ja,zh,freq,desc,-5.149276859504132,5.443518739038273,-5.944198734504132,5.3100109347504825,121
qwen3-4b,ja,fr,ja,zh,freq,freq,-5.149276859504132,5.443518739038273,-6.2639139979338845,5.182874338102542,121
qwen3-4b,ja,fr,ja,zh,freq,val,-5.149276859504132,5.443518739038273,-0.5676652892561983,3.7306087116140363,121
qwen3-4b,ja,fr,ja,zh,val,desc,-5.149276859504132,5.443518739038273,-5.4167540999483474,6.525927472400182,121
qwen3-4b,ja,fr,ja,zh,val,freq,-5.149276859504132,5.443518739038273,0.0935078770661157,5.610659728322178,121
qwen3-4b,ja,fr,ja,zh,val,val,-5.149276859504132,5.443518739038273,-7.887602498708677,6.4393456385189864,121
qwen3-4b,ja,fr,ko,de,desc,desc,-5.962802025579637,6.088607977283197,-5.962802025579637,6.088607977283197,124
qwen3-4b,ja,fr,ko,de,desc,freq,-5.962802025579637,6.088607977283197,-3.906368132560484,5.445597994734583,124
qwen3-4b,ja,fr,ko,de,desc,val,-5.962802025579637,6.088607977283197,-3.0667842741935485,3.846540778868812,124
qwen3-4b,ja,fr,ko,de,freq,desc,-5.962802025579637,6.088607977283197,-5.956810735887097,6.076576436781341,124
qwen3-4b,ja,fr,ko,de,freq,freq,-5.962802025579637,6.088607977283197,-5.956810735887097,6.076576436781341,124
qwen3-4b,ja,fr,ko,de,freq,val,-5.962802025579637,6.088607977283197,-3.274634576612903,4.593027720601708,124
qwen3-4b,ja,fr,ko,de,val,desc,-5.962802025579637,6.088607977283197,-6.462709488407258,6.666546024650117,124
qwen3-4b,ja,fr,ko,de,val,freq,-5.962802025579637,6.088607977283197,-3.848603279359879,6.149184160823359,124
qwen3-4b,ja,fr,ko,de,val,val,-5.962802025579637,6.088607977283197,-6.611441335370464,6.588218963872983,124
qwen3-4b,ja,fr,ko,en,desc,desc,-1.8510535871478873,5.060182173203073,-1.8510535871478873,5.060182173203073,142
qwen3-4b,ja,fr,ko,en,desc,freq,-1.8510535871478873,5.060182173203073,-0.6249883947238116,5.1803418543582636,142
qwen3-4b,ja,fr,ko,en,desc,val,-1.8510535871478873,5.060182173203073,1.4009958186619718,3.381228105518929,142
qwen3-4b,ja,fr,ko,en,freq,desc,-1.8510535871478873,5.060182173203073,-1.8251540492957747,5.047350638328778,142
qwen3-4b,ja,fr,ko,en,freq,freq,-1.8510535871478873,5.060182173203073,-1.8251540492957747,5.047350638328778,142
qwen3-4b,ja,fr,ko,en,freq,val,-1.8510535871478873,5.060182173203073,1.8615206866197183,3.7464495816873207,142
qwen3-4b,ja,fr,ko,en,val,desc,-1.8510535871478873,5.060182173203073,-2.871282873019366,5.982009579245343,142
qwen3-4b,ja,fr,ko,en,val,freq,-1.8510535871478873,5.060182173203073,-1.5704775528169015,5.948602789400103,142
qwen3-4b,ja,fr,ko,en,val,val,-1.8510535871478873,5.060182173203073,-3.029198015239877,5.744041142540482,142
qwen3-4b,ja,fr,ko,es,desc,desc,-3.346279226618705,4.497901829425359,-3.346279226618705,4.497901829425359,139
qwen3-4b,ja,fr,ko,es,desc,freq,-3.346279226618705,4.497901829425359,-1.9418550120840827,4.809489861115479,139
qwen3-4b,ja,fr,ko,es,desc,val,-3.346279226618705,4.497901829425359,-1.5912207733812949,3.0739498315511042,139
qwen3-4b,ja,fr,ko,es,freq,desc,-3.346279226618705,4.497901829425359,-3.325933003597122,4.494843459959712,139
qwen3-4b,ja,fr,ko,es,freq,freq,-3.346279226618705,4.497901829425359,-3.325933003597122,4.494843459959712,139
qwen3-4b,ja,fr,ko,es,freq,val,-3.346279226618705,4.497901829425359,-1.9475044964028776,3.7050326100009916,139
qwen3-4b,ja,fr,ko,es,val,desc,-3.346279226618705,4.497901829425359,-3.5170933565647484,4.956908339426578,139
qwen3-4b,ja,fr,ko,es,val,freq,-3.346279226618705,4.497901829425359,-2.1440903917491005,5.368639529041212,139
qwen3-4b,ja,fr,ko,es,val,val,-3.346279226618705,4.497901829425359,-3.5954677664118706,4.863940098143964,139
qwen3-4b,ja,fr,ko,fr,desc,desc,-0.8922475961538462,2.306565429422839,-0.8922475961538462,2.306565429422839,130
qwen3-4b,ja,fr,ko,fr,desc,freq,-0.8922475961538462,2.306565429422839,-0.6852163461538462,2.7092612087176495,130
qwen3-4b,ja,fr,ko,fr,desc,val,-0.8922475961538462,2.306565429422839,-0.44912860576923075,1.5805038987330615,130
qwen3-4b,ja,fr,ko,fr,freq,desc,-0.8922475961538462,2.306565429422839,-0.8941706730769231,2.3153473444229347,130
qwen3-4b,ja,fr,ko,fr,freq,freq,-0.8922475961538462,2.306565429422839,-0.8941706730769231,2.3153473444229347,130
qwen3-4b,ja,fr,ko,fr,freq,val,-0.8922475961538462,2.306565429422839,-0.6407451923076923,2.078035745294547,130
qwen3-4b,ja,fr,ko,fr,val,desc,-0.8922475961538462,2.306565429422839,-0.9642578125,2.5269847828252843,130
qwen3-4b,ja,fr,ko,fr,val,freq,-0.8922475961538462,2.306565429422839,-0.8404747596153846,2.6489572307129365,130
qwen3-4b,ja,fr,ko,fr,val,val,-0.8922475961538462,2.306565429422839,-0.9755558894230769,2.549765141074149,130
qwen3-4b,ja,fr,ko,ja,desc,desc,-4.5386962890625,5.666512637389432,-4.5386962890625,5.666512637389432,126
qwen3-4b,ja,fr,ko,ja,desc,freq,-4.5386962890625,5.666512637389432,-1.3666449652777777,4.980823614127914,126
qwen3-4b,ja,fr,ko,ja,desc,val,-4.5386962890625,5.666512637389432,-1.1034071180555556,4.220745797487573,126
qwen3-4b,ja,fr,ko,ja,freq,desc,-4.5386962890625,5.666512637389432,-4.496527777777778,5.658241733714114,126
qwen3-4b,ja,fr,ko,ja,freq,freq,-4.5386962890625,5.666512637389432,-4.496527777777778,5.658241733714114,126
qwen3-4b,ja,fr,ko,ja,freq,val,-4.5386962890625,5.666512637389432,-0.8874627976190477,4.625138530291408,126
qwen3-4b,ja,fr,ko,ja,val,desc,-4.5386962890625,5.666512637389432,-4.925509982638889,7.341863254595347,126
qwen3-4b,ja,fr,ko,ja,val,freq,-4.5386962890625,5.666512637389432,-2.2109762524801586,5.3596821800182575,126
qwen3-4b,ja,fr,ko,ja,val,val,-4.5386962890625,5.666512637389432,-4.651568700396825,6.678485729243077,126
qwen3-4b,ja,fr,ko,ko,desc,desc,-11.35113570601852,5.450315144358154,-11.35113570601852,5.450315144358154,135
qwen3-4b,ja,fr,ko,ko,desc,freq,-11.35113570601852,5.450315144358154,3.9632242838541667,5.297764986330592,135
qwen3-4b,ja,fr,ko,ko,desc,val,-11.35113570601852,5.450315144358154,-0.7449363425925926,3.2882431484584322,135
qwen3-4b,ja,fr,ko,ko,freq,desc,-11.35113570601852,5.450315144358154,-11.343553331163195,5.442315965654647,135
qwen3-4b,ja,fr,ko,ko,freq,freq,-11.35113570601852,5.450315144358154,-11.343553331163195,5.442315965654647,135
qwen3-4b,ja,fr,ko,ko,freq,val,-11.35113570601852,5.450315144358154,-7.108275462962963,4.229097985265898,135
qwen3-4b,ja,fr,ko,ko,val,desc,-11.35113570601852,5.450315144358154,-10.336628327546297,6.603397525195323,135
qwen3-4b,ja,fr,ko,ko,val,freq,-11.35113570601852,5.450315144358154,1.7763350875289352,5.677631382096125,135
qwen3-4b,ja,fr,ko,ko,val,val,-11.35113570601852,5.450315144358154,-11.383054832175926,6.175986362657049,135
qwen3-4b,ja,fr,ko,zh,desc,desc,-5.149276859504132,5.443518739038273,-5.149276859504132,5.443518739038273,121
qwen3-4b,ja,fr,ko,zh,desc,freq,-5.149276859504132,5.443518739038273,-0.17435272469008264,5.5474516763731625,121
qwen3-4b,ja,fr,ko,zh,desc,val,-5.149276859504132,5.443518739038273,-0.835001291322314,4.100093867608873,121
qwen3-4b,ja,fr,ko,zh,freq,desc,-5.149276859504132,5.443518739038273,-5.101594783057851,5.454461138873155,121
qwen3-4b,ja,fr,ko,zh,freq,freq,-5.149276859504132,5.443518739038273,-5.101594783057851,5.454461138873155,121
qwen3-4b,ja,fr,ko,zh,freq,val,-5.149276859504132,5.443518739038273,-0.1776536673553719,4.456556098320793,121
qwen3-4b,ja,fr,ko,zh,val,desc,-5.149276859504132,5.443518739038273,-6.1081482438016526,6.495792925632013,121
qwen3-4b,ja,fr,ko,zh,val,freq,-5.149276859504132,5.443518739038273,-0.46644983212809915,5.81570910143695,121
qwen3-4b,ja,fr,ko,zh,val,val,-5.149276859504132,5.443518739038273,-6.141093104338843,6.191652136699422,121
qwen3-4b,ja,fr,zh,de,desc,desc,-5.962802025579637,6.088607977283197,-5.959484469506048,6.08476899600766,124
qwen3-4b,ja,fr,zh,de,desc,freq,-5.962802025579637,6.088607977283197,-2.091796875,3.8598404953270316,124
qwen3-4b,ja,fr,zh,de,desc,val,-5.962802025579637,6.088607977283197,-2.4831149193548385,3.834932089158094,124
qwen3-4b,ja,fr,zh,de,freq,desc,-5.962802025579637,6.088607977283197,-5.755024571572581,6.0226429803549015,124
qwen3-4b,ja,fr,zh,de,freq,freq,-5.962802025579637,6.088607977283197,-5.989194808467742,6.11158646231371,124
qwen3-4b,ja,fr,zh,de,freq,val,-5.962802025579637,6.088607977283197,-2.8629032258064515,3.83388707851477,124
qwen3-4b,ja,fr,zh,de,val,desc,-5.962802025579637,6.088607977283197,-5.838000882056452,6.391114943079866,124
qwen3-4b,ja,fr,zh,de,val,freq,-5.962802025579637,6.088607977283197,-2.798426474294355,4.4092817317539295,124
qwen3-4b,ja,fr,zh,de,val,val,-5.962802025579637,6.088607977283197,-6.649572557018649,6.733140260139894,124
qwen3-4b,ja,fr,zh,en,desc,desc,-1.8510535871478873,5.060182173203073,-1.8482476892605635,5.066258725058479,142
qwen3-4b,ja,fr,zh,en,desc,freq,-1.8510535871478873,5.060182173203073,1.7821852992957747,3.328179039387567,142
qwen3-4b,ja,fr,zh,en,desc,val,-1.8510535871478873,5.060182173203073,1.3125,2.9949559583365972,142
qwen3-4b,ja,fr,zh,en,freq,desc,-1.8510535871478873,5.060182173203073,-1.630309198943662,5.024255222898302,142
qwen3-4b,ja,fr,zh,en,freq,freq,-1.8510535871478873,5.060182173203073,-1.8843254841549295,5.134881101728398,142
qwen3-4b,ja,fr,zh,en,freq,val,-1.8510535871478873,5.060182173203073,1.252200704225352,3.054271965119412,142
qwen3-4b,ja,fr,zh,en,val,desc,-1.8510535871478873,5.060182173203073,-2.2922466439260565,5.599526460389043,142
qwen3-4b,ja,fr,zh,en,val,freq,-1.8510535871478873,5.060182173203073,1.2428064480633803,3.764462732305792,142
qwen3-4b,ja,fr,zh,en,val,val,-1.8510535871478873,5.060182173203073,-2.951017137984155,5.942285987309403,142
qwen3-4b,ja,fr,zh,es,desc,desc,-3.346279226618705,4.497901829425359,-3.338185701438849,4.497620793123843,139
qwen3-4b,ja,fr,zh,es,desc,freq,-3.346279226618705,4.497901829425359,-1.2134667266187051,3.2259452180638735,139
qwen3-4b,ja,fr,zh,es,desc,val,-3.346279226618705,4.497901829425359,-1.3702787769784173,3.156263258844175,139
qwen3-4b,ja,fr,zh,es,freq,desc,-3.346279226618705,4.497901829425359,-3.258402652877698,4.46545272214378,139
qwen3-4b,ja,fr,zh,es,freq,freq,-3.346279226618705,4.497901829425359,-3.371908723021583,4.526947922096294,139
qwen3-4b,ja,fr,zh,es,freq,val,-3.346279226618705,4.497901829425359,-1.6742356115107915,3.1189841969761765,139
qwen3-4b,ja,fr,zh,es,val,desc,-3.346279226618705,4.497901829425359,-3.1557652315647484,4.725872287208718,139
qwen3-4b,ja,fr,zh,es,val,freq,-3.346279226618705,4.497901829425359,-1.76873032823741,3.497642677408503,139
qwen3-4b,ja,fr,zh,es,val,val,-3.346279226618705,4.497901829425359,-3.639272127220099,4.988173587244351,139
qwen3-4b,ja,fr,zh,fr,desc,desc,-0.8922475961538462,2.306565429422839,-0.8930889423076923,2.314115793676854,130
qwen3-4b,ja,fr,zh,fr,desc,freq,-0.8922475961538462,2.306565429422839,-0.5139423076923076,1.8601532332449415,130
qwen3-4b,ja,fr,zh,fr,desc,val,-0.8922475961538462,2.306565429422839,-0.4737980769230769,1.7906275317489992,130
qwen3-4b,ja,fr,zh,fr,freq,desc,-0.8922475961538462,2.306565429422839,-0.8884014423076924,2.3164040255684366,130
qwen3-4b,ja,fr,zh,fr,freq,freq,-0.8922475961538462,2.306565429422839,-0.8975961538461539,2.323998908882183,130
qwen3-4b,ja,fr,zh,fr,freq,val,-0.8922475961538462,2.306565429422839,-0.5180288461538461,1.7629077601972756,130
qwen3-4b,ja,fr,zh,fr,val,desc,-0.8922475961538462,2.306565429422839,-0.9360745943509615,2.5876748511127157,130
qwen3-4b,ja,fr,zh,fr,val,freq,-0.8922475961538462,2.306565429422839,-0.7881385216346154,2.3157223762931674,130
qwen3-4b,ja,fr,zh,fr,val,val,-0.8922475961538462,2.306565429422839,-1.0210486778846153,2.690029752172025,130
qwen3-4b,ja,fr,zh,ja,desc,desc,-4.5386962890625,5.666512637389432,-4.631680927579365,5.625312162308109,126
qwen3-4b,ja,fr,zh,ja,desc,freq,-4.5386962890625,5.666512637389432,1.6470114087301588,4.625488825602657,126
qwen3-4b,ja,fr,zh,ja,desc,val,-4.5386962890625,5.666512637389432,-0.9017857142857143,4.117786712630255,126
qwen3-4b,ja,fr,zh,ja,freq,desc,-4.5386962890625,5.666512637389432,-3.7309725322420637,5.55740587016179,126
qwen3-4b,ja,fr,zh,ja,freq,freq,-4.5386962890625,5.666512637389432,-4.5173456101190474,5.634772845029727,126
qwen3-4b,ja,fr,zh,ja,freq,val,-4.5386962890625,5.666512637389432,-2.5589037698412698,3.7175623958167368,126
qwen3-4b,ja,fr,zh,ja,val,desc,-4.5386962890625,5.666512637389432,-2.9393136160714284,6.523796154898217,126
qwen3-4b,ja,fr,zh,ja,val,freq,-4.5386962890625,5.666512637389432,-1.2092943948412698,4.769266042564561,126
qwen3-4b,ja,fr,zh,ja,val,val,-4.5386962890625,5.666512637389432,-5.639520554315476,6.705565186468663,126
qwen3-4b,ja,fr,zh,ko,desc,desc,-11.35113570601852,5.450315144358154,-11.445835141782407,5.410500542012074,135
qwen3-4b,ja,fr,zh,ko,desc,freq,-11.35113570601852,5.450315144358154,-4.916203703703704,3.366764671247508,135
qwen3-4b,ja,fr,zh,ko,desc,val,-11.35113570601852,5.450315144358154,-6.945023148148148,3.430781708596374,135
qwen3-4b,ja,fr,zh,ko,freq,desc,-11.35113570601852,5.450315144358154,-11.037926793981482,5.433770245867532,135
qwen3-4b,ja,fr,zh,ko,freq,freq,-11.35113570601852,5.450315144358154,-11.472652633101852,5.476612553386967,135
qwen3-4b,ja,fr,zh,ko,freq,val,-11.35113570601852,5.450315144358154,-7.847685185185185,3.6753267152483278,135
qwen3-4b,ja,fr,zh,ko,val,desc,-11.35113570601852,5.450315144358154,-10.528647641782408,6.07692425473104,135
qwen3-4b,ja,fr,zh,ko,val,freq,-11.35113570601852,5.450315144358154,-6.457778817635996,3.951766289865333,135
qwen3-4b,ja,fr,zh,ko,val,val,-11.35113570601852,5.450315144358154,-12.220255533854166,6.27071921905138,135
qwen3-4b,ja,fr,zh,zh,desc,desc,-5.149276859504132,5.443518739038273,-5.2795712809917354,5.386726110836497,121
qwen3-4b,ja,fr,zh,zh,desc,freq,-5.149276859504132,5.443518739038273,5.432205578512397,3.690187907254701,121
qwen3-4b,ja,fr,zh,zh,desc,val,-5.149276859504132,5.443518739038273,1.359504132231405,3.4617918292024408,121
qwen3-4b,ja,fr,zh,zh,freq,desc,-5.149276859504132,5.443518739038273,-4.5754455061983474,5.45908886753978,121
qwen3-4b,ja,fr,zh,zh,freq,freq,-5.149276859504132,5.443518739038273,-5.277892561983471,5.428350857139269,121
qwen3-4b,ja,fr,zh,zh,freq,val,-5.149276859504132,5.443518739038273,-1.8331611570247934,3.6137009693591695,121
qwen3-4b,ja,fr,zh,zh,val,desc,-5.149276859504132,5.443518739038273,-4.5944763688016526,6.410056619876302,121
qwen3-4b,ja,fr,zh,zh,val,freq,-5.149276859504132,5.443518739038273,2.097107438016529,4.071964668878377,121
qwen3-4b,ja,fr,zh,zh,val,val,-5.149276859504132,5.443518739038273,-7.068795196280992,6.294621114479301,121
qwen3-4b,ja,ja,de,de,desc,desc,-16.387986706149192,4.3623057245621455,-16.38773469002016,4.363636258469957,124
qwen3-4b,ja,ja,de,de,desc,freq,-16.387986706149192,4.3623057245621455,-5.561511624243952,3.789495931974062,124
qwen3-4b,ja,ja,de,de,desc,val,-16.387986706149192,4.3623057245621455,-5.630796370967742,2.857661260443222,124
qwen3-4b,ja,ja,de,de,freq,desc,-16.387986706149192,4.3623057245621455,-16.390676190776208,4.372510340240549,124
qwen3-4b,ja,ja,de,de,freq,freq,-16.387986706149192,4.3623057245621455,-16.390676190776208,4.372510340240549,124
qwen3-4b,ja,ja,de,de,freq,val,-16.387986706149192,4.3623057245621455,-7.060735887096774,3.303043677561113,124
qwen3-4b,ja,ja,de,de,val,desc,-16.387986706149192,4.3623057245621455,-15.69708251953125,4.101619083148638,124
qwen3-4b,ja,ja,de,de,val,freq,-16.387986706149192,4.3623057245621455,-7.024735973727319,4.22757535607824,124
qwen3-4b,ja,ja,de,de,val,val,-16.387986706149192,4.3623057245621455,-15.497308546496976,4.100741332784005,124
qwen3-4b,ja,ja,de,en,desc,desc,-9.966992660307548,4.049777570773577,-9.96732276594135,4.05062566368755,142
qwen3-4b,ja,ja,de,en,desc,freq,-9.966992660307548,4.049777570773577,-4.784661091549296,3.604422253886936,142
qwen3-4b,ja,ja,de,en,desc,val,-9.966992660307548,4.049777570773577,-2.5673415492957745,2.5988446392114066,142
qwen3-4b,ja,ja,de,en,freq,desc,-9.966992660307548,4.049777570773577,-9.952041625976562,4.059897294107557,142
qwen3-4b,ja,ja,de,en,freq,freq,-9.966992660307548,4.049777570773577,-9.952041625976562,4.059897294107557,142
qwen3-4b,ja,ja,de,en,freq,val,-9.966992660307548,4.049777570773577,-3.0319102112676055,2.921279600726699,142
qwen3-4b,ja,ja,de,en,val,desc,-9.966992660307548,4.049777570773577,-10.566590215118838,3.7840320483197223,142
qwen3-4b,ja,ja,de,en,val,freq,-9.966992660307548,4.049777570773577,-5.961627691564425,4.033483144791709,142
qwen3-4b,ja,ja,de,en,val,val,-9.966992660307548,4.049777570773577,-10.502701020576584,3.795304181047882,142
qwen3-4b,ja,ja,de,es,desc,desc,-15.542060248285747,4.549619580038889,-15.540992352602293,4.549037477111604,139
qwen3-4b,ja,ja,de,es,desc,freq,-15.542060248285747,4.549619580038889,-8.927879223720632,4.375467103021491,139
qwen3-4b,ja,ja,de,es,desc,val,-15.542060248285747,4.549619580038889,-5.5191097122302155,2.8935031714800545,139
qwen3-4b,ja,ja,de,es,freq,desc,-15.542060248285747,4.549619580038889,-15.537711383627473,4.565245778131691,139
qwen3-4b,ja,ja,de,es,freq,freq,-15.542060248285747,4.549619580038889,-15.537711383627473,4.565245778131691,139
qwen3-4b,ja,ja,de,es,freq,val,-15.542060248285747,4.549619580038889,-6.487410071942446,3.314867726530061,139
qwen3-4b,ja,ja,de,es,val,desc,-15.542060248285747,4.549619580038889,-14.950074120391188,4.221187053743345,139
qwen3-4b,ja,ja,de,es,val,freq,-15.542060248285747,4.549619580038889,-10.406259660240558,4.635294297860633,139
qwen3-4b,ja,ja,de,es,val,val,-15.542060248285747,4.549619580038889,-14.871572590560364,4.2290309361930065,139
qwen3-4b,ja,ja,de,fr,desc,desc,-15.153094717172475,4.640833321599958,-15.151663677509015,4.6395591410490145,130
qwen3-4b,ja,ja,de,fr,desc,freq,-15.153094717172475,4.640833321599958,-8.462266129713791,4.140038802489984,130
qwen3-4b,ja,ja,de,fr,desc,val,-15.153094717172475,4.640833321599958,-5.4810096153846155,3.001454387834636,130
qwen3-4b,ja,ja,de,fr,freq,desc,-15.153094717172475,4.640833321599958,-15.148735868013823,4.648223793731517,130
qwen3-4b,ja,ja,de,fr,freq,freq,-15.153094717172475,4.640833321599958,-15.148735868013823,4.648223793731517,130
